Tickers,Company,Sector,Index,Market Cap,Income,Sales,Book/sh,Cash/sh,Dividend,Dividend % %,Employees,Optionable,Shortable,Recom,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,SMA20 %,EPS (ttm),EPS next Y,EPS next Q,EPS this Y %,EPS next Y %,EPS next 5Y,EPS past 5Y %,Sales past 5Y %,Sales Q/Q %,EPS Q/Q %,Earnings,SMA50 %,Insider Own %,Insider Trans %,Inst Own %,Inst Trans %,ROA %,ROE %,ROI %,Gross Margin %,Oper. Margin %,Profit Margin %,Payout %,SMA200 %,Shs Outstand,Shs Float,Short Float %,Short Ratio,Target Price,52W Range,52W High %,52W Low %,RSI (14),Rel Volume,Avg Volume,Volume,Perf Week %,Perf Month %,Perf Quarter %,Perf Half Y %,Perf Year %,Perf YTD %,Beta,ATR,Volatility %,Prev Close,Price,Change %
SLB,Schlumberger Limited,Energy ,S&P 500,66850000000.0,2620000000.0,24810000000.0,11.55,2.2,0.7,1.34,92000.0,Yes,Yes,,28.54,18.38,0.64,2.69,4.52,23.74,28.02,1.0,1.4,0.85,0.79,27.31,1.83,2.84,0.64,117.4,39.12,,25.1,-3.8,20.2,120.2,Oct 21 e9e6O,32.85,0.1,-2.3,82.8,0.1,5.0,13.9,8.0,17.0,12.2,8.4,33.6,32.31,1410000000.0,1410000000.0,2.03,2.3,52.39,27.65 - 50.54,3.19,88.61,78.83,2.18,12490000.0,27248724.0,21.68,49.0,46.49,34.79,53.79,74.12,1.77,1.98,4.67 4.25,50.41,52.15,3.45
SLGC,"SomaLogic, Inc.",Healthcare ,,504590000.0,-91700000.0,80100000.0,3.32,3.44,,,320.0,Yes,Yes,1.2,,,,6.3,0.84,0.82,,18.3,18.9,0.0,0.0,-4.52,-0.5,-0.58,-0.2,-64.8,-11.5,-,,,-28.8,-70.5,Aug 15 Ae6C,-18.21,0.3,0.0,68.5,0.56,-13.0,-14.9,-12.7,52.6,,,,-53.16,183140000.0,158020000.0,6.61,7.17,7.75,2.62 - 14.72,-80.98,6.67,39.86,0.4,1460000.0,586717.0,-2.78,-6.67,-43.55,-59.6,-75.63,-75.95,,0.2,7.20 6.95,2.82,2.8,-0.71
SM,SM Energy Company,Energy ,,5190000000.0,882700000.0,3470000000.0,20.05,2.26,0.3,0.68,506.0,Yes,Yes,2.3,6.52,4.39,0.08,1.5,2.19,19.43,3.16,0.6,0.6,0.64,0.64,5.01,6.72,9.97,1.94,104.4,25.31,,15.2,17.3,76.0,238.1,Nov 03 Ae6C,2.67,1.7,-2.85,92.6,0.59,16.8,42.7,4.8,83.0,33.1,25.5,0.3,11.98,121910000.0,120960000.0,5.22,3.72,57.0,25.23 - 54.97,-20.28,73.68,53.93,0.72,1690000.0,1217228.0,6.13,21.93,20.32,24.1,42.27,48.64,4.66,2.47,5.05 5.58,44.5,43.82,-1.53
SMAR,Smartsheet Inc.,Technology ,,4250000000.0,-222600000.0,657000000.0,3.66,3.52,,,2539.0,Yes,Yes,1.8,,,,6.48,8.97,9.34,,1.3,1.3,0.0,0.0,-3.18,-1.74,-0.3,-0.15,-42.9,43.4,-,-54.7,52.4,41.8,-36.3,Sep 01 Ae6C,-5.49,2.4,-1.38,91.8,-0.58,-22.7,-45.2,-33.7,78.7,-33.9,-33.9,,-23.38,129650000.0,126580000.0,3.18,2.68,44.86,27.05 - 80.89,-59.4,21.4,46.12,0.55,1500000.0,821321.0,0.0,0.8,15.39,-35.37,-53.69,-57.6,1.29,2.0,6.11 5.59,32.18,32.84,2.05
SMCI,"Super Micro Computer, Inc.",Technology ,,3140000000.0,285200000.0,5200000000.0,27.36,5.37,,,4607.0,Yes,Yes,2.4,11.91,8.65,1.19,0.6,2.3,11.73,,0.9,1.9,0.42,0.1,10.98,5.29,7.29,2.36,154.4,-7.62,,32.7,15.9,53.0,249.8,Nov 01 Ae6C,2.44,13.0,-0.18,73.6,0.49,10.0,22.7,14.0,15.4,6.5,5.5,0.0,29.05,52100000.0,45270000.0,5.28,3.85,86.0,34.11 - 74.93,-15.91,84.73,58.75,0.83,621210.0,516028.0,12.28,17.93,21.88,47.29,78.5,43.37,1.33,3.47,5.95 5.01,64.53,63.01,-2.36
SMWB,SIMILARWEB LTD.,Communication Services ,,461210000.0,-88800000.0,167600000.0,0.63,,,,926.0,Yes,Yes,1.5,,,,2.75,9.79,,,0.9,0.9,0.0,0.0,-1.43,-1.18,-0.91,-0.27,-322.1,8.1,-,,,46.5,-37.8,Aug 09 Ae6C,-14.32,31.0,0.0,36.7,1.72,-36.1,-117.8,-79.0,73.5,-55.0,-53.0,,-41.45,75660000.0,52390000.0,1.15,6.88,18.86,5.68 - 20.97,-70.58,8.63,42.18,0.6,87740.0,52346.0,-4.04,-4.19,-25.3,-54.19,-68.18,-65.55,,0.4,6.32 6.62,6.5,6.17,-5.08
SNPS,"Synopsys, Inc.",Technology ,S&P 500,45070000000.0,1030000000.0,4950000000.0,36.64,10.25,,,16361.0,Yes,Yes,1.7,45.8,30.16,2.46,9.11,8.23,29.44,28.41,1.1,1.1,0.0,0.0,0.65,6.59,10.0,1.84,12.8,13.0,,22.8,11.7,18.0,12.9,Aug 17 Ae6C,-7.33,0.2,-39.23,93.4,3.04,11.4,18.9,12.7,79.5,22.9,20.9,0.0,-4.42,152940000.0,152020000.0,1.24,1.65,407.03,255.02 - 391.17,-22.88,18.3,48.63,0.74,1140000.0,836077.0,4.29,-0.53,-11.12,3.7,-6.05,-18.13,1.23,10.64,3.42 3.43,296.5,301.68,1.75
SNTI,"Senti Biosciences, Inc.",Healthcare ,,113720000.0,-5200000.0,4360000.0,7.46,0.01,,,89.0,No,No,2.0,,,,26.09,0.32,284.29,,0.2,0.2,0.0,0.0,-23.83,-0.17,-1.63,-0.46,,26.9,-,,,71.2,,,-0.66,4.2,0.0,32.4,-0.75,-2.2,-2.3,,,,,,-61.65,29470000.0,24680000.0,2.67,0.12,8.83,1.20 - 10.35,-76.62,101.67,45.37,0.12,5580000.0,641992.0,-24.61,81.95,30.81,-75.54,-75.7,-75.46,,0.76,13.36 31.35,2.29,2.42,5.68
SNY,Sanofi,Healthcare ,,101020000000.0,6490000000.0,41130000000.0,27.76,2.73,1.75,4.28,95442.0,Yes,Yes,1.2,15.83,9.26,1.29,2.46,1.47,14.97,,0.9,1.3,0.3,0.26,4.23,2.58,4.41,1.34,-49.3,2.56,,7.8,2.5,16.0,15.2,Oct 28 e9e6O,1.58,16.4,0.0,10.4,-0.43,,,7.2,69.4,,,,-16.37,2500000000.0,2260000000.0,0.16,1.09,59.0,36.91 - 57.79,-29.37,10.59,56.59,0.83,3370000.0,2807052.0,0.94,6.3,-18.93,-24.76,-17.79,-18.09,0.54,0.81,1.67 1.75,40.44,40.82,0.94
SO,The Southern Company,Utilities ,S&P 500,67590000000.0,3020000000.0,25860000000.0,26.98,1.65,2.72,4.21,27300.0,Yes,Yes,2.8,22.85,17.02,3.5,2.61,2.39,39.21,,0.6,0.9,1.91,1.78,-3.08,2.83,3.79,1.34,-23.5,5.71,,-2.6,3.0,38.6,196.2,Oct 27 e9e6O,-12.31,0.1,-9.46,63.8,0.19,2.4,10.7,4.2,84.9,17.1,11.7,93.5,-10.12,1060000000.0,1060000000.0,1.02,2.68,70.81,60.71 - 80.57,-19.83,6.39,38.16,1.07,4030000.0,4324818.0,0.48,-13.87,-12.13,-13.85,2.61,-5.82,0.53,1.87,1.97 2.91,64.5,64.59,0.14
SOL,ReneSola Ltd,Technology ,,280050000.0,-2800000.0,50100000.0,5.83,3.13,,,164.0,Yes,Yes,1.7,,14.37,,5.59,0.72,1.35,,9.2,9.2,0.08,0.05,-12.6,-0.04,0.29,0.01,76.2,179.05,,83.7,-0.2,-55.7,-103.0,Sep 07 Ae6C,-23.23,,,43.0,4.17,-0.5,-0.7,2.7,36.3,-2.5,-5.5,,-22.37,66960000.0,,,2.3,10.0,3.46 - 9.72,-56.69,21.68,35.28,1.26,729820.0,917110.0,-9.07,-17.77,-11.55,-15.29,-46.37,-29.36,2.14,0.32,6.20 6.49,4.25,4.21,-0.94
SPLK,Splunk Inc.,Technology ,,12690000000.0,-998200000.0,3040000000.0,-4.23,10.86,,,7000.0,Yes,Yes,2.1,,42.93,,4.18,,7.28,56.38,1.6,1.6,,,3.57,-6.22,1.84,0.25,-45.8,66.67,-,-26.1,23.2,31.9,44.6,Aug 24 Ae6C,-10.93,0.4,-5.44,87.7,-0.18,-18.7,422.3,-34.7,74.1,-27.9,-32.8,,-26.42,161790000.0,161610000.0,4.54,3.09,127.04,65.00 - 176.66,-55.28,21.54,48.58,0.59,2370000.0,1402573.0,6.7,-2.51,-19.9,-38.76,-52.83,-31.73,1.43,3.93,4.19 4.51,79.2,79.0,-0.25
SPNS,Sapiens International Corporation N.V.,Technology ,,1040000000.0,52800000.0,473300000.0,6.94,3.22,0.7,3.69,4044.0,Yes,Yes,2.0,20.0,14.53,1.87,2.19,2.73,5.89,16.26,1.8,1.8,0.21,0.15,-0.58,0.95,1.31,0.3,31.0,10.3,,16.9,16.4,3.7,14.4,Aug 03 e9e6O,-7.05,71.6,0.0,23.7,-0.93,7.6,13.2,9.4,41.5,13.8,11.1,49.0,-23.03,55110000.0,28130000.0,3.16,5.1,28.25,17.23 - 38.32,-50.47,10.16,45.05,0.56,174280.0,97643.0,1.5,-4.58,-24.11,-23.03,-44.23,-44.91,1.31,0.66,2.49 3.60,18.96,18.98,0.11
SPOT,Spotify Technology S.A.,Communication Services ,,18040000000.0,-30300000.0,10480000000.0,11.67,18.32,,,6617.0,Yes,Yes,2.4,,,,1.72,8.11,5.17,70.38,1.4,1.4,0.75,0.75,7.84,-0.17,-0.66,-0.88,94.3,68.8,-,45.3,26.8,22.9,-519.2,Oct 25 Ae6C,-4.68,27.24,0.0,56.9,-1.52,-0.4,-1.4,-4.8,25.7,-1.2,-0.3,,-24.34,192950000.0,140670000.0,3.82,3.44,133.43,78.50 - 305.60,-69.02,20.59,55.29,3.94,1560000.0,6151946.0,9.16,5.95,-8.95,-15.59,-62.58,-59.55,1.82,4.87,6.65 5.12,88.7,94.66,6.72
SPR,"Spirit AeroSystems Holdings, Inc.",Industrials ,,2500000000.0,-408900000.0,4480000000.0,2.15,7.59,0.04,0.16,16100.0,Yes,Yes,2.1,,24.44,,0.56,11.48,3.25,,0.9,1.5,16.74,15.19,3.02,-3.92,1.01,-0.4,38.0,156.4,-,-27.8,-10.3,25.5,10.0,Nov 03 e9e6O,-10.24,0.2,-0.47,86.1,-0.15,-5.5,-110.5,-10.4,-0.3,-8.5,-9.1,,-32.31,104600000.0,104130000.0,6.3,3.18,41.73,21.51 - 53.31,-53.71,14.74,47.4,0.9,2060000.0,1848332.0,0.0,2.83,-26.5,-44.36,-42.94,-42.72,1.77,1.36,5.08 5.58,25.1,24.68,-1.67
SPSC,"SPS Commerce, Inc.",Technology ,,4440000000.0,47600000.0,415000000.0,13.77,7.29,,,1901.0,Yes,Yes,2.1,97.07,50.02,6.47,10.69,9.06,17.12,58.38,3.6,3.6,0.0,0.0,-0.28,1.28,2.49,0.52,-4.0,15.84,,53.0,14.8,15.6,5.3,Oct 27 Ae6C,0.07,0.2,-1.33,,0.24,7.8,9.8,9.5,65.6,14.8,11.5,0.0,3.88,36090000.0,35880000.0,1.84,4.69,153.14,96.41 - 174.42,-28.48,29.38,51.16,0.76,140730.0,107397.0,1.41,6.21,10.34,0.95,-24.32,-12.37,0.73,4.35,3.18 3.34,124.2,124.74,0.43
SPT,"Sprout Social, Inc.",Technology ,,3140000000.0,-41300000.0,221200000.0,2.59,3.19,,,887.0,Yes,Yes,1.7,,,,14.21,22.25,18.08,259.77,2.0,2.0,0.0,0.0,-4.0,-0.76,-0.02,-0.04,13.4,81.8,-,,,37.4,-164.4,Nov 03 Ae6C,-5.81,2.1,-22.91,,-0.31,-15.6,-28.6,-19.5,75.2,-18.4,-18.7,,-6.72,54500000.0,46030000.0,9.77,9.59,75.8,38.39 - 142.61,-59.6,50.09,46.4,0.56,468870.0,264823.0,-4.25,-0.41,16.9,-11.77,-52.88,-36.46,,4.77,7.26 8.01,58.18,57.62,-0.96
SPWR,SunPower Corporation,Technology ,,2730000000.0,-108800000.0,1480000000.0,2.38,2.89,,,3660.0,Yes,Yes,3.0,,28.13,,1.85,6.63,5.45,,0.9,1.2,1.32,0.14,-23.07,-0.63,0.56,0.08,-107.0,126.21,-,41.8,-12.3,60.2,-154.5,Nov 08 e9e6O,-33.27,0.3,-10.09,89.3,131.67,-10.2,-40.7,-3.5,17.9,-3.6,-10.5,,-19.58,173950000.0,172780000.0,7.98,3.84,22.03,12.78 - 34.61,-54.41,23.47,22.78,0.9,3590000.0,3249199.0,-6.02,-36.09,-0.63,-10.65,-46.34,-24.39,1.94,1.34,5.47 6.49,15.76,15.78,0.13
SQ,"Block, Inc.",Technology ,,33150000000.0,-489000000.0,16290000000.0,28.99,8.53,,,8521.0,Yes,Yes,2.1,,36.89,,2.04,1.97,6.68,64.78,1.8,1.8,0.27,0.24,0.77,-0.9,1.54,0.24,-25.0,73.01,,21.6,59.5,-5.9,-191.6,Nov 03 Ae6C,-12.3,0.3,-29.21,68.7,0.07,-2.2,-4.8,2.0,31.2,-2.9,-3.0,,-37.0,581350000.0,523110000.0,5.55,2.09,99.53,51.45 - 270.16,-78.91,10.77,46.91,0.9,13920000.0,12569702.0,1.91,1.28,-14.16,-46.93,-77.48,-64.71,2.41,4.02,7.06 6.72,55.99,56.99,1.79
SQM,Sociedad Quimica y Minera de Chile S.A.,Basic Materials ,,23030000000.0,2080000000.0,6360000000.0,12.38,10.43,4.54,4.95,6462.0,Yes,Yes,2.4,12.58,6.85,0.86,3.62,7.41,8.8,728.75,1.3,1.8,0.74,0.62,1.13,7.29,13.39,3.1,227.9,3.7,,14.2,8.1,342.0,856.8,Aug 17 Ae6C,-6.72,72.4,0.0,45.4,-0.01,26.3,63.1,11.7,50.7,47.6,32.7,7.6,8.99,285640000.0,285260000.0,0.6,1.04,115.32,44.88 - 115.76,-20.72,104.51,48.57,0.75,1660000.0,1239701.0,4.8,-2.31,-1.99,23.13,80.01,81.99,0.87,4.92,4.68 4.94,94.08,91.78,-2.44
SRE,Sempra,Utilities ,S&P 500,44500000000.0,1130000000.0,14220000000.0,82.43,6.26,4.58,3.18,15390.0,Yes,Yes,2.1,40.51,15.96,10.47,3.13,1.75,23.04,25.76,0.7,0.8,1.0,0.95,-2.86,3.56,9.03,1.83,-38.8,4.66,,-6.0,4.7,29.4,28.8,Nov 03 e9e6O,-10.32,0.04,0.0,89.8,0.25,1.5,4.5,2.3,,9.1,7.9,124.4,-7.07,314850000.0,314090000.0,0.94,2.24,167.0,119.56 - 176.47,-18.32,20.56,40.3,0.66,1320000.0,878002.0,-0.5,-10.9,-9.73,-12.84,9.89,8.97,0.68,4.37,2.32 2.81,142.28,144.14,1.31
SRPT,"Sarepta Therapeutics, Inc.",Healthcare ,,9630000000.0,-506600000.0,835200000.0,8.3,22.13,,,840.0,Yes,Yes,1.9,,,,11.54,13.33,5.0,,4.1,4.5,1.52,1.52,-0.64,-5.87,-4.59,-1.43,27.5,23.5,-,1.3,164.5,42.3,-159.1,Aug 02 Ae6C,-0.41,0.2,142.11,83.8,0.18,-17.1,-68.0,-17.9,85.1,-53.0,-60.7,,28.77,87510000.0,83720000.0,8.77,6.5,134.0,61.28 - 120.23,-8.01,80.48,48.62,0.88,1130000.0,997338.0,-3.33,2.23,34.0,44.2,37.84,22.82,1.12,4.62,3.97 3.92,112.7,110.6,-1.86
SSNC,"SS&C Technologies Holdings, Inc.",Technology ,,12150000000.0,718000000.0,5180000000.0,23.76,1.74,0.8,1.65,24900.0,Yes,Yes,2.0,17.96,9.12,2.28,2.34,2.04,27.72,11.42,1.1,1.1,1.2,1.19,-0.4,2.69,5.3,1.18,27.6,10.05,,36.3,27.8,5.5,-40.9,Oct 27 Ae6C,-9.46,0.1,-43.57,86.3,-0.21,4.1,11.8,7.9,48.2,22.9,13.9,27.0,-25.6,254900000.0,222870000.0,0.85,1.27,73.09,45.25 - 84.85,-43.01,6.87,43.56,0.81,1490000.0,1203033.0,-1.33,-2.26,-20.94,-29.8,-35.09,-41.01,1.46,1.48,2.96 2.95,48.03,48.36,0.69
SST,"System1, Inc.",Industrials ,,521340000.0,-85200000.0,809900000.0,7.1,0.43,,,375.0,Yes,Yes,2.0,,,,0.64,0.85,13.94,,0.7,0.7,0.65,0.63,-2.13,-0.93,-0.68,-0.21,93.5,9.0,-,,,29.6,-323.7,Nov 10 Ae6C,-27.93,5.0,-21.32,32.0,-0.01,,,35.1,26.1,,,,-44.48,90590000.0,46980000.0,1.64,2.34,13.5,5.14 - 37.10,-83.83,16.73,40.42,0.26,329670.0,86427.0,2.74,-7.55,-21.47,-56.2,-39.58,-39.76,,0.5,7.15 8.34,5.88,6.0,2.04
SSYS,Stratasys Ltd.,Technology ,,896460000.0,-68200000.0,656100000.0,13.88,6.73,,,2039.0,Yes,Yes,2.8,,40.23,,1.37,0.99,2.05,,3.2,3.9,0.0,0.0,-1.41,-1.04,0.34,0.03,87.9,134.25,,7.9,-2.0,13.3,-17.9,Aug 03 e9e6O,-13.22,15.35,0.0,60.6,-14.33,-5.5,-7.2,-6.4,42.4,-10.2,-10.4,,-31.02,66570000.0,56350000.0,2.33,2.62,21.88,12.69 - 42.83,-67.87,8.43,39.63,0.75,501800.0,378616.0,2.15,-3.3,-28.82,-33.97,-50.86,-43.81,1.35,0.54,3.86 3.58,13.76,13.76,0.0
STLD,"Steel Dynamics, Inc.",Basic Materials ,,16200000000.0,4320000000.0,22750000000.0,40.7,8.07,1.36,1.41,10640.0,Yes,Yes,2.5,4.25,8.81,0.15,0.71,2.37,11.93,9.56,1.9,3.5,0.4,0.4,23.82,22.68,10.93,3.86,499.7,-49.44,,58.4,18.8,39.1,93.8,Oct 19 Ae6C,21.34,3.7,-0.24,85.6,0.37,30.6,58.8,35.5,30.3,22.9,17.1,5.7,28.33,186440000.0,172290000.0,3.22,3.26,90.5,50.54 - 100.37,-4.09,90.46,75.12,1.93,1710000.0,3288259.0,20.29,37.14,36.58,7.76,51.59,55.08,1.4,3.7,5.57 4.24,92.92,96.26,3.59
STNE,StoneCo Ltd.,Technology ,,2800000000.0,-545900000.0,1730000000.0,7.72,4.42,,,15485.0,Yes,Yes,2.7,,3.73,,1.62,1.33,2.33,4.83,3.7,3.7,0.54,0.27,-1.84,-1.76,2.76,0.32,-251.3,94.57,,-59.8,69.4,275.6,-192.8,Aug 18 Ae6C,2.43,12.74,0.0,67.6,-1.03,-7.0,-21.2,11.3,72.6,43.6,-31.6,,-3.26,312160000.0,214860000.0,9.55,3.19,11.17,6.81 - 38.60,-73.34,51.06,49.56,0.56,6430000.0,3587639.0,-3.74,11.0,16.93,6.19,-72.07,-38.97,2.17,0.76,5.97 7.58,10.42,10.29,-1.25
STX,Seagate Technology Holdings plc,Technology ,S&P 500,11090000000.0,1650000000.0,11660000000.0,0.51,3.12,2.8,4.97,40000.0,Yes,Yes,,7.68,7.77,0.76,0.95,110.41,18.03,16.65,0.7,1.1,51.8,46.44,3.94,7.33,7.24,0.72,37.3,67.47,,23.3,1.6,-12.8,-38.8,Oct 26 e9e6O,-11.48,0.4,0.0,87.5,0.01,18.3,398.1,33.4,29.7,16.8,14.1,37.1,-31.63,214000000.0,205680000.0,5.87,5.13,73.45,49.62 - 117.67,-52.15,13.48,48.48,1.39,2360000.0,3276410.0,6.13,-2.54,-25.9,-31.78,-35.45,-50.16,1.18,2.21,3.88 4.11,55.71,56.31,1.08
SUMO,"Sumo Logic, Inc.",Technology ,,826290000.0,-135000000.0,271000000.0,3.33,2.69,,,943.0,Yes,Yes,2.4,,,,3.05,2.1,2.6,,2.2,2.2,0.0,0.0,-4.38,-1.19,-0.53,-0.14,31.0,8.3,-,,,26.0,-3.6,Aug 25 Ae6C,-12.45,3.9,-8.78,72.5,-0.03,-22.6,-32.9,-29.4,65.7,-49.2,-49.8,,-24.11,116610000.0,113760000.0,4.68,5.13,11.71,6.43 - 17.80,-60.73,8.79,41.89,0.79,1040000.0,825442.0,-5.54,-1.83,1.9,-30.1,-59.0,-48.45,,0.45,5.20 5.81,7.17,6.99,-2.51
SURF,"Surface Oncology, Inc.",Healthcare ,,57630000.0,-63000000.0,30500000.0,2.3,2.55,,,67.0,Yes,Yes,1.5,,,,1.89,0.41,0.37,,8.2,8.2,0.2,0.18,-13.3,-1.29,-1.81,-0.47,-214.0,-49.2,-,-21.8,-16.5,1745.0,-6.0,Aug 03 e9e6O,-27.78,0.7,-6.82,54.0,1.12,-31.8,-48.2,-52.8,,,,,-58.36,58030000.0,57540000.0,2.88,3.39,11.1,0.97 - 7.97,-88.25,-3.62,34.6,1.0,488750.0,489685.0,-17.1,-14.84,-45.53,-54.52,-87.82,-80.4,1.67,0.08,6.36 7.56,0.99,0.94,-5.37
SWAV,"ShockWave Medical, Inc.",Healthcare ,,9800000000.0,55000000.0,363700000.0,8.52,6.39,,,657.0,Yes,Yes,1.9,187.94,79.35,,26.93,32.69,43.56,202.39,4.4,5.3,0.06,0.02,2.54,1.48,3.51,0.67,86.9,37.81,-,,,115.9,,Nov 07 Ae6C,-1.53,1.6,-20.42,96.9,-0.34,15.3,21.2,-0.5,85.4,17.0,15.1,0.0,35.96,35830000.0,35530000.0,4.59,3.37,261.86,113.36 - 314.90,-11.55,145.7,53.22,0.61,483480.0,293430.0,3.51,10.49,33.54,49.69,31.01,56.18,1.06,15.26,5.45 5.34,276.7,278.52,0.66
SWI,SolarWinds Corporation,Technology ,,1360000000.0,-647700000.0,720900000.0,10.07,4.92,,,2215.0,Yes,Yes,3.0,,9.14,,1.89,0.86,1.75,9.27,2.2,2.2,1.17,1.15,4.86,-4.03,0.94,0.2,-156.1,12.51,,28.5,8.9,-0.5,,Nov 03 e9e6O,-0.9,2.1,0.0,98.41,0.03,-14.3,-31.0,0.0,76.5,-83.1,-91.5,,-23.24,160660000.0,39950000.0,5.26,5.42,13.71,7.51 - 19.18,-55.01,14.91,53.28,1.29,387920.0,499955.0,-1.26,12.37,-13.79,-31.29,-53.8,-39.18,0.97,0.38,3.78 4.49,8.73,8.63,-1.15
SWKS,"Skyworks Solutions, Inc.",Technology ,S&P 500,13190000000.0,1300000000.0,5390000000.0,32.91,4.24,2.48,2.92,11000.0,Yes,Yes,2.5,10.8,7.4,1.12,2.45,2.58,20.02,21.64,1.5,2.4,0.41,0.32,-1.59,7.87,11.48,2.91,87.0,3.77,,11.6,9.2,10.4,-18.2,Nov 03 Ae6C,-11.48,0.1,-3.39,77.7,0.01,15.1,24.6,20.1,47.3,27.2,24.1,28.3,-25.27,160900000.0,159860000.0,2.52,2.08,126.48,76.16 - 174.14,-51.21,11.55,43.46,0.81,1930000.0,1564695.0,3.84,-9.94,-17.41,-27.93,-48.55,-45.24,1.21,3.67,3.88 4.18,84.14,84.96,0.97
TALO,Talos Energy Inc.,Energy ,,1670000000.0,193000000.0,1610000000.0,10.87,1.41,,,443.0,Yes,Yes,1.8,9.11,3.6,,1.04,1.93,14.9,6.17,0.7,0.7,0.91,0.88,8.15,2.31,5.83,0.79,67.5,42.07,-,10.3,36.9,70.9,251.7,Nov 02 Ae6C,6.49,0.78,-89.12,95.3,1.23,6.9,25.5,21.3,81.6,44.2,12.0,0.0,21.95,82570000.0,69600000.0,9.72,5.11,28.0,8.57 - 25.49,-17.54,145.27,56.18,0.82,1320000.0,1082076.0,2.84,33.97,26.93,16.97,66.43,114.49,2.36,1.33,6.42 6.43,20.65,21.02,1.79
TAP,Molson Coors Beverage Company,Consumer Defensive ,S&P 500,10630000000.0,731800000.0,10580000000.0,61.63,2.07,1.52,3.05,16300.0,Yes,Yes,2.9,14.81,11.96,8.62,1.0,0.81,24.03,22.14,0.6,0.8,0.51,0.49,3.03,3.36,4.17,1.37,205.6,7.15,,-9.2,16.0,-0.6,-87.8,Nov 01 e9e6O,-2.48,0.2,0.05,90.0,0.39,2.7,5.5,5.9,35.9,9.8,6.9,42.7,-5.21,217000000.0,180250000.0,4.9,6.69,54.62,42.46 - 60.12,-17.17,17.29,53.28,0.61,1320000.0,811020.0,1.38,4.45,-14.32,-8.52,12.06,7.44,0.86,1.11,2.03 2.12,49.16,49.8,1.3
TARO,Taro Pharmaceutical Industries Ltd.,Healthcare ,,1190000000.0,91100000.0,570900000.0,45.6,21.64,,,1455.0,Yes,Yes,2.0,13.22,,,2.09,0.7,1.48,,3.0,3.6,0.0,0.0,5.67,2.42,,0.84,115.3,,,-32.5,-8.6,6.5,175.4,Jul 27 Ae6C,0.6,36.6,0.0,12.3,0.07,4.2,5.4,2.6,52.0,16.9,16.0,0.0,-17.62,37590000.0,8080000.0,0.73,2.82,54.0,28.25 - 64.06,-49.97,13.43,55.84,0.7,21090.0,14817.0,3.12,3.62,-13.33,-18.28,-49.92,-36.04,0.75,1.46,3.74 4.77,31.97,32.05,0.25
TASK,"TaskUs, Inc.",Technology ,,1850000000.0,50100000.0,913900000.0,4.44,1.11,,,40100.0,Yes,Yes,1.6,38.94,14.11,2.61,2.03,4.4,17.69,,1.7,1.7,0.61,0.41,9.4,0.5,1.39,0.29,-269.7,6.86,,,,36.9,106.9,Aug 08 Ae6C,16.95,2.1,0.18,93.9,0.0,6.4,12.8,-8.4,42.6,8.4,5.5,0.0,-22.1,97780000.0,27620000.0,8.65,4.63,24.62,13.60 - 66.84,-70.75,43.75,58.71,0.62,515930.0,319437.0,3.93,25.89,4.94,-35.2,-66.97,-63.77,,1.29,6.91 7.30,19.87,19.55,-1.61
TBLA,Taboola.com Ltd.,Communication Services ,,400010000.0,16700000.0,1440000000.0,3.22,1.3,,,1800.0,Yes,Yes,2.0,23.47,4.97,,0.28,0.52,1.3,15.33,1.7,1.7,0.36,0.35,-6.35,0.07,0.34,-0.02,-185.2,3.98,-,,,4.1,92.2,Aug 09 Ae6C,-23.64,18.83,0.0,50.8,0.28,1.1,2.2,-3.4,33.2,0.1,1.2,0.0,-56.63,250780000.0,195750000.0,0.52,1.24,6.36,1.65 - 10.27,-83.54,2.42,34.78,0.97,823970.0,798926.0,-0.59,-11.52,-36.47,-62.36,-81.26,-78.28,,0.12,7.82 5.89,1.81,1.69,-6.63
TCOM,Trip.com Group Limited,Consumer Cyclical ,,12560000000.0,-360900000.0,2520000000.0,23.44,12.06,,,33732.0,Yes,Yes,3.0,,2.52,,4.99,0.87,1.69,,1.1,1.1,0.49,0.16,-22.12,-0.57,8.09,1.2,83.9,368.7,-,22.1,0.8,-31.9,110.4,Sep 21 Ae6C,-22.12,4.0,0.0,54.5,-0.02,-1.3,-2.4,-1.1,75.8,-8.1,-14.3,,-17.43,647870000.0,631040000.0,2.07,3.05,32.62,14.29 - 31.60,-35.57,42.48,32.89,2.71,4280000.0,11596379.0,-16.01,-21.66,-22.41,-5.83,-33.11,-17.3,0.52,1.85,5.93 5.31,23.94,20.36,-14.95
TCS,"The Container Store Group, Inc.",Consumer Cyclical ,,255170000.0,74500000.0,1110000000.0,8.72,0.46,,,2300.0,Yes,Yes,3.0,3.43,4.25,0.22,0.23,0.58,11.0,19.63,0.3,1.2,0.43,0.4,-2.81,1.48,1.2,0.23,38.6,5.75,,39.2,5.9,7.1,-40.5,Nov 01 Ae6C,-16.74,3.1,-5.3,83.4,0.09,6.3,17.9,16.0,57.6,10.5,6.7,0.0,-33.09,49720000.0,34570000.0,3.79,3.27,9.0,4.81 - 14.25,-64.35,5.61,40.5,2.31,401050.0,926833.0,-4.87,-3.79,-27.94,-35.37,-52.39,-49.1,1.47,0.29,5.25 5.48,5.18,5.08,-1.93
